frame_id,centor_x,centor_y,width,height,area,avg,std,max_gauss,min_gauss,strong_gauss,week_gauss,complexity,num_of_magnetic_neural_lines,total_length_of_magnetic_neural_lines,complexity_of_magnetic_neural_lines
1307,255,220,25,25,625,12.84536,55.7046673,698.775,-56.15,9,616,0.3376,10,26,0.224
1307,286,219,27,25,675,22.56314815,69.52012756,754.25,-56.6,20,655,0.306666667,7,38,0.238518519
1307,316,349,44,32,1408,6.648384233,105.2175188,1082.25,-687.925,40,1368,0.294034091,10,63.5,0.200284091
1307,331,379,30,27,810,-26.49972222,76.45777783,195.375,-676.775,0,810,0.295061728,6,31.5,0.159259259
1307,377,365,25,26,650,22.1155,83.22021655,691.225,-550.225,26,624,0.315384615,5,39.5,0.178461538
1307,397,213,55,71,3905,3.518169014,142.5042629,1538.95,-895.525,140,3765,0.26581306,23,248.5,0.176440461
1307,427,331,58,42,2436,-9.18727422,124.6075301,825.775,-1095.425,80,2356,0.266420361,16,191.5,0.215106732
1308,90,223,66,52,3432,-9.374184149,103.5358561,999.5,-1007.425,73,3359,0.262529138,21,175,0.163461538
1308,159,315,60,33,1980,-0.284457071,88.57339586,713.275,-858.025,42,1938,0.281313131,15,96.5,0.166161616
1308,163,318,1,2,2,193.9,110.125,304.025,83.775,1,1,0,0,0,0
1308,205,212,26,26,676,19.39622781,66.73221913,706.325,-55.175,18,658,0.319526627,5,13.5,0.105029586
1308,254,321,28,34,952,-17.31835609,62.9261506,353.325,-588.775,1,951,0.305672269,9,39,0.136554622
1308,266,251,32,29,928,-30.59471983,80.61909446,100.925,-719.325,0,928,0.261853448,8,29,0.13362069
1308,282,311,28,27,756,31.59768519,72.5158487,566.325,-29.75,36,720,0.285714286,5,30.5,0.158730159
1308,303,339,64,31,1984,5.465650202,125.8356464,1278.125,-1034.2,59,1925,0.316532258,10,91.5,0.197076613
1308,338,217,25,28,700,19.77414286,62.41667823,575.975,-218.575,20,680,0.305714286,3,22,0.08
1308,372,342,26,27,702,28.14227208,87.01225194,826.65,-120.35,24,678,0.272079772,5,31.5,0.189458689
1308,408,366,28,28,784,27.95975765,69.32936526,595,-313.225,29,755,0.269132653,5,37,0.150510204
1308,432,216,46,54,2484,1.435004026,131.1116356,1161,-636.375,89,2395,0.269323671,17,119,0.179549114
1308,453,330,33,31,1023,-17.1271261,111.4817049,611.675,-941.125,22,1001,0.254154448,5,46.5,0.146627566
1309,65,301,26,27,702,-3.725320513,68.53574489,325.25,-737.1,6,696,0.296296296,7,38,0.210826211
1309,133,230,71,60,4260,-8.888491784,115.326729,708.5,-1210.7,120,4140,0.270187793,23,257,0.181690141
1309,211,318,63,36,2268,-2.31694224,93.59453589,707.9,-719.65,54,2214,0.291446208,16,151,0.205026455
1309,310,324,25,26,650,-15.54857692,55.2701459,135.325,-602.85,0,650,0.324615385,5,31.5,0.138461538
1309,321,247,28,31,868,-32.2906106,79.05681872,30.05,-883.2,0,868,0.255760369,6,43,0.093317972
1309,335,308,28,28,784,29.8130102,72.24522614,642.775,-28.125,35,749,0.295918367,6,50.5,0.167091837
1309,353,337,64,31,1984,2.350957661,124.6283855,1262.675,-1329.45,52,1932,0.309475806,18,104,0.229334677
1309,404,343,45,35,1575,2.791079365,71.77073845,735.525,-777.4,26,1549,0.292698413,10,124.5,0.222222222
1309,437,363,25,25,625,21.09484,52.13846034,463.2,-51.9,11,614,0.312,6,35.5,0.1904
1309,462,208,36,51,1836,5.554411765,105.3609859,1137.2,-673.725,51,1785,0.281045752,12,61.5,0.161220044
1309,473,325,26,28,728,-13.22953297,91.46191613,1111.275,-1134.8,4,724,0.299450549,3,26,0.166208791
1310,68,355,25,25,625,-5.87028,38.78368172,202.45,-483.15,2,623,0.3184,4,23,0.1616
1310,153,329,25,25,625,18.42792,57.74056107,518.975,-60.95,15,610,0.3136,6,67,0.2784
1310,174,232,91,57,5187,-10.2582032,122.38448,715,-1389.825,162,5025,0.263929053,21,347.5,0.160015423
1310,270,318,59,33,1947,0.728312789,106.0147141,1097.15,-933.725,63,1884,0.277349769,12,118.5,0.154596816
1310,310,219,26,26,676,17.53450444,55.10587518,564.25,-264.175,18,658,0.307692308,7,31,0.189349112
1310,318,320,26,27,702,-7.605591168,107.426176,948.625,-907.525,10,692,0.292022792,5,31.5,0.15954416
1310,370,243,25,26,650,-30.90853846,68.97587661,35.45,-483.225,0,650,0.264615385,4,28.5,0.143076923
1310,382,203,25,24,600,12.561625,58.57397463,710.025,-173.875,14,586,0.316666667,5,31,0.181666667
1310,384,306,24,26,624,24.28197115,64.17530192,447.125,-368.625,21,603,0.286858974,5,35,0.129807692
1310,398,335,59,36,2124,3.036640772,106.7125784,980.625,-902.825,58,2066,0.297551789,13,130,0.225517891
1310,446,334,26,28,728,6.137809066,63.26039659,397.5,-577.725,16,712,0.302197802,6,50,0.215659341
1310,480,196,28,43,1204,10.28079319,102.7102174,1208.625,-727.525,40,1164,0.282392027,9,44,0.166943522
1311,42,237,25,48,1200,0.849979167,91.18220473,393.375,-1075.25,15,1185,0.311666667,12,46,0.195
1311,103,360,38,27,1026,-1.656554581,65.66201317,706,-680.05,10,1016,0.306042885,10,41.5,0.158869396
1311,146,250,33,27,891,24.40799663,63.10387737,536.425,-43.55,32,859,0.323232323,5,34.5,0.175084175
1311,166,312,27,26,702,25.33497151,66.82269082,681.225,-24.15,20,682,0.320512821,4,23,0.142450142
1311,221,236,114,57,6498,-11.03800785,112.3577601,893.95,-1069.625,172,6326,0.267005232,26,224,0.131732841
1311,338,315,30,30,900,29.85927778,78.37118671,664.9,-196.475,41,859,0.301111111,6,40.5,0.205555556
1311,403,311,26,25,650,-12.80626923,42.09119968,67.7,-345.95,0,650,0.338461538,5,20,0.147692308
1311,418,239,26,25,650,-21.23503846,54.4654606,38.275,-440.1,0,650,0.267692308,3,28,0.192307692
1311,435,330,49,40,1960,2.263992347,88.68563614,847.525,-891.5,39,1921,0.293877551,15,135.5,0.185714286
1312,26,297,25,29,725,-9.038275862,127.432947,911.725,-1706.8,10,715,0.304827586,5,13.5,0.096551724
1312,67,242,32,48,1536,-1.897379557,106.5936826,393.4,-1076,25,1511,0.290364583,6,39,0.122395833
1312,139,362,35,35,1225,-2.739387755,88.29228688,687.675,-1016.45,19,1206,0.306938776,11,57,0.191836735
1312,188,317,28,28,784,-20.121875,76.02380115,284.375,-699.275,3,781,0.31377551,7,53,0.18622449
1312,193,252,29,26,754,29.28199602,81.27945332,732.875,-44.85,32,722,0.281167109,8,42.5,0.237400531
1312,277,236,109,62,6758,-8.118245043,101.1429115,835.175,-979.625,163,6595,0.278188813,40,404.5,0.172240308
1312,350,322,27,26,702,-26.14861111,68.73788752,66.275,-713.7,0,702,0.304843305,5,39,0.200854701
1312,458,327,33,35,1155,2.020692641,66.11859658,406.8,-598.65,19,1136,0.311688312,9,67.5,0.193073593
1313,43,308,35,38,1330,0.153834586,136.6110713,1295.825,-2108.475,39,1291,0.287969925,9,143,0.217293233
1313,103,246,54,50,2700,-0.105925926,107.226455,518.95,-1350.15,66,2634,0.287037037,17,181.5,0.183703704
1313,182,369,30,27,810,-8.958641975,91.31949845,852.35,-745.575,12,798,0.308641975,3,20.5,0.133333333
1313,254,250,34,32,1088,24.55967371,79.31172804,693.2,-182.875,43,1045,0.307904412,6,44.5,0.206801471
1313,318,256,27,28,756,-21.20529101,71.86620768,337.075,-680.3,2,754,0.318783069,6,28.5,0.152116402
1313,331,226,93,44,4092,-6.114632209,106.3661484,737.575,-730.95,130,3962,0.257086999,22,185.5,0.152981427
1314,30,308,31,39,1209,-27.72018197,163.4614228,868,-2717.625,28,1181,0.290322581,7,30,0.171215881
1314,69,319,63,49,3087,9.133746356,101.4507783,1252.5,-1031.025,91,2996,0.291869129,20,163.5,0.208292841
1314,141,245,1,1,1,5.65,0,5.65,5.65,0,1,0,0,0,0
1314,146,245,65,58,3770,-4.967334218,110.0886202,775.1,-1552.05,83,3687,0.293103448,18,210.5,0.179045093
1314,149,249,1,1,1,3.475,0,3.475,3.475,0,1,0,0,0,0
1314,157,248,1,1,1,-5.05,0,-5.05,-5.05,0,1,0,0,0,0
1314,232,371,30,26,780,-12.72019231,77.14175477,520.15,-664.475,6,774,0.280769231,7,27,0.169230769
1314,308,250,28,32,896,25.7312221,74.16136309,610.275,-97.075,35,861,0.299107143,6,32,0.160714286
1314,327,323,26,25,650,22.16780769,55.22861688,458.15,-132.4,16,634,0.292307692,7,29,0.176923077
1314,367,255,26,27,702,-21.15146011,57.84860536,36.4,-490.65,0,702,0.297720798,9,36.5,0.216524217
1314,381,222,80,39,3120,-4.867852564,93.40616796,621.15,-816.375,81,3039,0.267307692,22,145,0.178205128
1315,47,315,42,40,1680,-16.19056548,175.9527272,1215.225,-1186.7,79,1601,0.263095238,8,69.5,0.142261905
1315,101,324,71,48,3408,12.20878081,122.4776593,1394.025,-1277.1,112,3296,0.291373239,24,191,0.210680751
1315,193,248,2,2,4,3.60625,4.525634451,7.425,-4.05,0,4,0.25,0,0,0
1315,201,250,70,54,3780,-1.774556878,123.7710595,900.7,-1770.575,113,3667,0.274603175,23,317,0.213756614
1315,361,247,28,25,700,24.33485714,75.20779567,633.275,-184.7,30,670,0.305714286,8,46.5,0.262857143
1315,395,243,27,26,702,-26.66834046,62.43509455,83.85,-468.175,0,702,0.306267806,7,22.5,0.152421652
1315,423,219,67,41,2747,-2.545740808,75.18323216,548.95,-567.35,54,2693,0.28358209,16,239,0.201674554
1316,80,324,61,53,3233,-10.37522425,167.3695273,1416.7,-1337.825,131,3102,0.281472317,20,153,0.189607176
1316,136,215,31,34,1054,20.89957306,69.90992698,497.825,-367.6,34,1020,0.30740038,7,34.5,0.147058824
1316,168,315,90,65,5850,17.33568376,110.3152297,1447.325,-1695.95,198,5652,0.294700855,40,501.5,0.207008547
1316,203,218,24,25,600,-7.105416667,105.6065037,1249.4,-1042.95,5,595,0.283333333,6,26,0.156666667
1316,255,247,67,59,3953,-6.531071338,121.8174494,775.675,-1465.5,101,3852,0.282317227,29,212.5,0.18669365
1316,296,325,26,26,676,21.63176775,62.18601604,513.025,-52.475,18,658,0.328402367,9,34.5,0.201183432
1316,335,364,37,35,1295,-2.47,57.50123026,604.025,-507.375,12,1283,0.296525097,10,64.5,0.204633205
1316,394,310,25,26,650,-17.05807692,55.46256262,126.9,-624.475,0,650,0.324615385,7,24.5,0.143076923
1316,480,196,24,28,672,-2.405357143,114.3166255,1195.475,-1268.35,10,662,0.327380952,4,22.5,0.15922619
1317,117,329,74,56,4144,-11.89441361,188.1143679,1641.225,-1540.25,176,3968,0.264720077,20,258.5,0.197393822
1317,186,220,25,26,650,30.93634615,83.524786,523.875,-215.35,32,618,0.278461538,5,17,0.144615385
1317,213,327,84,48,4032,19.10616939,135.2813946,1457,-1418.425,179,3853,0.306051587,18,304,0.193948413
1317,247,220,24,28,672,0.343861607,75.88995675,869.15,-455.05,9,663,0.303571429,4,26,0.178571429
1317,251,264,25,25,625,12.88936,42.60166847,404.825,-224.4,7,618,0.32,6,45,0.2592
1317,257,296,25,25,625,17.69952,55.44667375,642.625,-53.85,12,613,0.3456,5,29.5,0.2256
1317,274,342,25,25,625,25.78788,59.87214038,502,-28.825,19,606,0.312,7,56,0.1952
1317,302,248,75,66,4950,-2.548388889,97.22085943,801.8,-1480.525,95,4855,0.293737374,33,247.5,0.176363636
1317,315,332,25,24,600,22.36070833,70.11488775,755.925,-35.875,17,583,0.298333333,7,25.5,0.211666667
1317,347,324,26,25,650,25.56392308,72.13112193,536.525,-22.9,24,626,0.315384615,7,29.5,0.230769231
1317,435,305,26,29,754,-8.175895225,34.33558599,120.3,-320.6,0,754,0.320954907,5,23,0.169761273
1317,443,245,27,25,675,15.02,43.82030187,381.525,-23.725,11,664,0.328888889,7,29.5,0.173333333
1318,55,240,27,33,891,5.912906846,70.61626268,632.95,-561.6,20,871,0.315375982,7,59,0.162738496
1318,162,334,86,59,5074,-11.58651951,207.0442526,2055.525,-1876.4,239,4835,0.281434765,32,330,0.210681908
1318,247,222,49,41,2009,15.0427327,115.5843165,1064.25,-1016,69,1940,0.304629169,13,97.5,0.170233947
1318,267,328,94,52,4888,16.65619885,121.451894,1736.475,-1700,186,4702,0.293166939,27,286.5,0.201923077
1318,307,218,25,24,600,-5.555083333,48.18710673,467.975,-306.175,3,597,0.285,6,54.5,0.201666667
1318,356,247,52,50,2600,-0.285173077,98.46133376,764,-1145.95,69,2531,0.276923077,10,105.5,0.148846154
1318,369,325,27,24,648,17.31959877,56.65391426,673.825,-36.6,15,633,0.296296296,3,30.5,0.158950617
1319,96,248,38,33,1254,2.935606061,72.6790998,797.45,-580.975,25,1229,0.307017544,14,79.5,0.228867624
1319,266,331,201,62,12462,2.683939175,166.9116423,2291.3,-2017.975,473,11989,0.288958434,65,1088,0.194190339
1319,298,325,1,1,1,11.675,0,11.675,11.675,0,1,0,0,0,0
1319,302,219,58,48,2784,8.076751078,191.5228746,1443.375,-1602.45,148,2636,0.30316092,20,168.5,0.200431034
1319,391,249,26,27,702,43.65153134,89.60707248,598.225,-35.8,44,658,0.267806268,7,22,0.156695157
1320,41,216,33,35,1155,4.972554113,94.95313484,821.65,-887.95,34,1121,0.312554113,6,43,0.191341991
1320,72,335,25,28,700,-5.044071429,58.24857942,382,-664.075,4,696,0.322857143,3,51.5,0.23
1320,141,251,40,40,1600,0.391359375,76.49553803,681.575,-578.15,35,1565,0.303125,17,178.5,0.241875
1320,306,333,185,65,12025,0.148561331,175.6651582,2266.675,-2044.15,475,11550,0.289397089,73,774.5,0.21014553
1320,351,217,62,52,3224,4.469292804,199.3409211,1364.9,-1431.05,168,3056,0.289081886,17,223.5,0.202233251
1320,375,253,26,26,676,15.27496302,53.4176566,541.7,-29.25,14,662,0.307692308,6,30.5,0.220414201
1320,434,247,26,26,676,30.5223003,62.12116098,379.5,-58.7,26,650,0.26183432,4,25.5,0.155325444
1321,30,267,24,27,648,0.826350309,66.02270219,677.9,-373.15,12,636,0.307098765,6,15,0.134259259
1321,66,225,38,42,1596,7.560526316,124.6549863,1006.275,-1109.3,69,1527,0.278195489,13,95.5,0.271929825
1321,108,338,27,28,756,-6.035251323,63.22436712,362.7,-497.85,8,748,0.287037037,7,28.5,0.202380952
1321,170,349,27,28,756,-25.91587302,77.07132662,506.625,-691.15,1,755,0.275132275,4,28.5,0.146825397
1321,188,252,37,36,1332,3.740146396,88.21239037,817.575,-712.125,33,1299,0.307807808,8,76.5,0.21996997
1321,328,335,158,70,11060,-6.852570072,162.4723453,1856.8,-1926.975,384,10676,0.284900542,58,781,0.186347197
1321,395,215,59,42,2478,4.603682405,200.3254026,1149.975,-1522.775,139,2339,0.274818402,15,160,0.176755448
1321,422,311,35,37,1295,33.63401544,99.35083115,993.1,-359.125,66,1229,0.261003861,9,124,0.195366795
1322,54,275,26,30,780,14.61016026,112.9737572,1173.225,-322.875,17,763,0.294871795,5,35.5,0.180769231
1322,93,227,57,37,2109,9.273091513,151.2010899,1101.8,-1241.375,122,1987,0.293978189,18,127,0.209577999
1322,153,341,28,28,784,-6.773405612,70.66787186,493.95,-655.775,10,774,0.307397959,8,19,0.130102041
1322,244,254,40,35,1400,1.753589286,107.4665243,1024.15,-1049.275,37,1363,0.318571429,6,62.5,0.173571429
1322,270,355,25,27,675,10.82340741,59.16615161,642.55,-221.75,14,661,0.331851852,7,26,0.198518519
1322,370,333,112,67,7504,-6.302625267,167.1406345,1516,-1513.8,332,7172,0.26652452,32,435,0.172974414
1322,432,211,55,40,2200,-1.623806818,203.7493638,1197.7,-1351.5,128,2072,0.262727273,7,91.5,0.153636364
1322,447,311,48,42,2016,15.86819196,79.44640038,829,-762.8,48,1968,0.297619048,17,103.5,0.225198413
1323,57,307,33,40,1320,-3.383617424,84.71846833,1113.325,-392.4,18,1302,0.278787879,11,59.5,0.176515152
1323,84,280,37,33,1221,19.90546683,130.685394,1495.825,-777,41,1180,0.295659296,8,54.5,0.226863227
1323,93,340,26,26,676,-17.03938609,53.91840147,64.65,-453.975,0,676,0.319526627,3,21.5,0.128698225
1323,133,358,25,24,600,22.556375,62.84256035,530.75,-28.05,18,582,0.306666667,6,28.5,0.201666667
1323,135,234,64,42,2688,7.824590774,155.4215351,1060.3,-1536.75,133,2555,0.286458333,20,199,0.174479167
1323,204,342,26,27,702,-7.25505698,68.74929055,493.575,-585.45,6,696,0.326210826,9,42.5,0.196581197
1323,269,344,25,25,625,-25.85564,60.19812428,47.825,-533.275,0,625,0.2768,4,38.5,0.1696
1323,300,251,44,31,1364,4.047159091,112.2689269,1252.975,-992.575,37,1327,0.299853372,13,96,0.190615836
1323,417,326,86,61,5246,-4.536337209,152.9355754,1417.625,-1198,230,5016,0.261151353,30,353.5,0.183949676
1323,460,206,47,42,1974,-1.453824721,149.921327,1078.625,-1124.25,80,1894,0.284701114,10,100.5,0.181864235
1324,85,254,32,33,1056,1.940648674,61.33188527,627.7,-518.525,13,1043,0.326704545,11,39.5,0.202651515
1324,91,304,34,50,1700,-10.03898529,99.71214005,1160.425,-770,26,1674,0.28,15,108.5,0.181764706
1324,127,282,44,38,1672,22.02625598,178.5700521,1577.65,-1235.675,90,1582,0.30861244,12,107,0.223684211
1324,153,337,26,26,676,-17.01815828,72.12572325,489.35,-611.75,2,674,0.304733728,7,26,0.161242604
1324,183,343,25,25,625,37.61584,81.12183477,545.225,-61.7,28,597,0.2688,5,12,0.1104
1324,186,231,71,56,3976,6.424704477,137.6125292,1320.775,-1678.15,154,3822,0.285462777,21,263.5,0.208752515
1324,257,348,25,25,625,-12.44808,81.4293755,476.9,-852.425,7,618,0.3104,4,21.5,0.1728
1324,282,214,25,25,625,-15.10092,58.37254324,354.65,-617.825,1,624,0.3024,7,40.5,0.2256
1324,284,388,25,25,625,-13.01592,45.40303101,45.25,-435.075,0,625,0.3232,4,13,0.1168
1324,344,254,34,32,1088,10.3144761,94.81610414,1050.9,-712.475,40,1048,0.297794118,7,30,0.132352941
1324,449,330,1,3,3,7.35,21.76982813,35.825,-17.025,0,3,0.333333333,0,0,0
1324,450,317,66,66,4356,-1.557403581,122.1239522,1181.8,-1109.625,155,4201,0.281910009,13,207.5,0.165059688
1324,478,199,37,40,1480,2.626402027,124.3663595,1226.675,-1229.675,49,1431,0.272297297,8,43.5,0.15
1325,125,260,24,26,624,-0.159174679,85.25591743,696.125,-754.9,13,611,0.290064103,5,159,0.205128205
1325,131,319,35,70,2450,-11.98206122,104.227205,1331.45,-687.45,41,2409,0.284897959,14,111,0.184897959
1325,176,286,48,38,1824,26.59646382,198.1871291,1714.225,-1356.125,111,1713,0.28125,10,75,0.153508772
1325,217,333,64,40,2560,10.46026367,85.80913911,1035.975,-918.55,67,2493,0.28359375,16,169,0.190234375
1325,231,363,27,25,675,22.05611111,67.10614966,647,-357.975,22,653,0.303703704,4,26.5,0.194074074
1325,237,230,76,48,3648,6.233662281,127.1520898,974.725,-1613.275,146,3502,0.278508772,21,225.5,0.192982456
1325,400,249,42,34,1428,0.879744398,107.6728813,925.35,-1028.6,48,1380,0.306022409,12,86.5,0.193277311
1325,474,313,46,51,2346,2.096483376,127.2195539,1226.025,-1247.25,102,2244,0.26683717,17,92,0.18286445
1325,485,189,26,30,780,-11.93900641,155.9241633,1121.275,-2685.9,10,770,0.270512821,6,28.5,0.205128205
1326,110,330,30,35,1050,9.356809524,89.27094689,1098.475,-608.925,28,1022,0.320952381,8,29,0.154285714
1326,170,263,25,25,625,7.4808,78.13443983,440.9,-647.125,17,608,0.3104,6,32,0.2176
1326,176,319,45,71,3195,-14.54957746,103.7939486,1334.175,-929.475,47,3148,0.279186228,26,195,0.198748044
1326,231,287,52,37,1924,33.1039631,198.0492868,1849.9,-1296.1,126,1798,0.296257796,17,86,0.149168399
1326,288,343,40,70,2800,24.34144643,78.55796487,810.5,-531.975,108,2692,0.301428571,27,217.5,0.234285714
1326,291,235,84,45,3780,7.354530423,105.162823,791.975,-1270.95,124,3656,0.303174603,27,218.5,0.179365079
1326,440,244,41,33,1353,1.252827051,95.52331287,871.7,-842.225,31,1322,0.272727273,5,57,0.169253511
1327,78,227,25,27,675,-25.563,59.89623826,101.625,-410.35,0,675,0.288888889,6,24.5,0.164444444
1327,92,346,26,27,702,-24.3045584,59.26055537,189.8,-442.375,0,702,0.316239316,3,22,0.141025641
1327,145,338,63,38,2394,18.77650376,106.9392392,1420.5,-1005.075,82,2312,0.282372598,14,120.5,0.186299081
1327,230,264,37,30,1110,-0.66463964,72.80544834,709.525,-589.275,18,1092,0.311711712,12,52.5,0.216216216
1327,232,324,46,74,3404,-14.86681845,96.93569044,1026.15,-726.8,50,3354,0.284958872,16,133.5,0.161280846
1327,293,288,38,30,1140,48.78129386,216.5410461,1810.175,-947.025,95,1045,0.289473684,5,70.5,0.179824561
1327,326,331,63,45,2835,9.321869489,118.0679277,1344.975,-1236.35,92,2743,0.292416226,20,185,0.212345679
1327,332,363,25,25,625,21.7892,61.24141309,490.3,-79.8,18,607,0.3136,7,42,0.2368
1327,337,231,71,43,3053,9.623190305,91.83159946,753.75,-822.2,103,2950,0.285948248,16,150,0.171962005
1327,466,241,27,30,810,0.562962963,77.59599661,505.2,-639.1,20,790,0.30617284,6,41,0.222222222
1328,33,211,25,28,700,-2.910035714,64.58264011,335.75,-259.325,12,688,0.3,4,36,0.152857143
1328,100,215,28,38,1064,22.01097274,74.02258249,966.025,-322.2,32,1032,0.306390977,9,137.5,0.245300752
1328,120,245,25,25,625,-24.68356,65.59813708,53.875,-524.25,0,625,0.3024,3,16,0.1168
1328,175,346,114,75,8550,6.847245614,77.76522544,1499.425,-1057.875,152,8398,0.300701754,52,561.5,0.205263158
1328,249,246,24,25,600,5.53,37.19168296,498.125,-31.15,5,595,0.31,6,31.5,0.206666667
1328,282,322,45,77,3465,-15.33548341,88.64039889,792.15,-798.025,44,3421,0.280519481,17,162,0.165945166
1328,292,260,25,26,650,-7.271153846,59.35499668,440.2,-566.225,2,648,0.32,5,31,0.189230769
1328,341,286,47,34,1598,30.68534105,161.1043455,1549.075,-637.375,81,1517,0.28660826,11,68.5,0.212765957
1328,370,328,51,41,2091,9.782137733,122.6518542,1108.25,-1043.825,87,2004,0.263988522,14,164.5,0.158775705
1328,390,228,1,3,3,35.1,53.97564651,111.425,-4.025,0,3,0.333333333,0,0,0
1328,391,227,75,48,3600,5.329673611,72.81670695,677.475,-856.775,76,3524,0.302222222,27,240.5,0.201111111
1329,54,217,28,31,868,2.500921659,86.33628859,437.575,-462.6,22,846,0.248847926,4,16,0.109447005
1329,103,349,47,39,1833,13.53157392,83.68927454,639.525,-466.975,61,1772,0.280960175,13,136,0.204582651
1329,145,217,31,38,1178,25.24106537,89.22612827,1187.775,-408.025,56,1122,0.305602716,7,50.5,0.179117148
1329,180,353,24,25,600,-37.36725,81.81597821,28.15,-674.925,0,600,0.256666667,5,14,0.128333333
1329,201,231,88,45,3960,-12.71498737,65.96098044,552.8,-708.675,22,3938,0.305050505,31,241,0.181313131
1329,213,346,40,32,1280,32.89019531,83.4135682,671.55,-184.425,64,1216,0.278125,8,58,0.14296875
1329,220,222,1,1,1,2.125,0,2.125,2.125,0,1,0,0,0,0
1329,227,372,34,27,918,26.11843682,70.26913196,608.35,-43.975,35,883,0.286492375,8,33,0.174291939
1329,260,340,53,33,1749,11.92349914,146.4390976,1430.475,-1107.85,58,1691,0.300171527,12,90.5,0.208118925
1329,345,294,33,36,1188,-29.44318182,77.71084492,141.775,-552.45,0,1188,0.273569024,9,36.5,0.136363636
1329,391,282,43,32,1376,27.79805596,140.6157252,1282.825,-613.225,67,1309,0.305232558,6,103,0.179505814
1329,415,325,51,35,1785,8.351820728,122.9698577,907.9,-998.675,76,1709,0.275630252,12,94.5,0.17535014
1329,420,222,29,32,928,27.65317888,65.74310934,453.675,-283.75,37,891,0.297413793,9,48,0.193965517
1330,85,217,54,46,2484,-1.229186795,75.69208252,532.075,-688.7,47,2437,0.282608696,17,90,0.161835749
1330,93,329,28,29,812,12.31256158,76.81004987,788.8,-635.15,28,784,0.339901478,8,37,0.201970443
1330,145,355,66,51,3366,13.31725342,87.24253728,925,-712.475,122,3244,0.284907903,20,251.5,0.184491979
1330,229,238,26,27,702,-50.36282051,104.6555364,64.75,-678.05,0,702,0.247863248,4,17.5,0.123931624
1330,235,359,72,46,3312,-6.503313708,73.93155041,604.4,-840.8,45,3267,0.3022343,23,192,0.18236715
1330,247,350,1,2,2,-13.9625,4.0625,-9.9,-18.025,0,2,0,0,0,0
1330,263,229,25,28,700,16.67117857,68.1917199,722.1,-78.875,14,686,0.311428571,5,35.5,0.204285714
1330,300,353,82,61,5002,14.46762295,88.20927798,1351.9,-1208.725,126,4876,0.298080768,27,236,0.18512595
1330,390,336,39,36,1404,-3.248771368,65.39414568,537.525,-468.075,18,1386,0.280626781,8,97,0.173076923
1330,396,293,31,30,930,-27.40233871,81.56345342,279.7,-653.75,3,927,0.286021505,10,65.5,0.187096774
1330,433,279,39,32,1248,22.24232772,109.5400516,1062.7,-453.35,48,1200,0.299679487,6,44.5,0.19150641
1330,451,321,46,34,1564,2.053996164,92.5793199,924.425,-743.5,30,1534,0.286445013,8,92,0.177109974
1330,454,217,27,27,729,17.90291495,58.9175766,362.275,-395.05,17,712,0.299039781,7,23.5,0.163237311
1331,42,344,29,37,1073,-9.505987884,109.0727251,923.725,-1589.275,17,1056,0.295433364,8,38,0.171481827
1331,122,225,66,41,2706,2.136012565,88.47356068,652.075,-555.25,86,2620,0.283444198,15,134.5,0.172209904
1331,188,359,77,57,4389,11.86496924,87.51456214,677.225,-936.175,145,4244,0.286625655,26,273,0.190931875
1331,236,224,25,28,700,28.18103571,86.63687171,575.15,-265.35,32,668,0.28,6,22.5,0.158571429
1331,284,239,32,29,928,-40.50735453,96.01461159,109.2,-989,0,928,0.30387931,7,14.5,0.090517241
1331,293,348,97,49,4753,-0.661655796,70.90777277,644.9,-800.4,75,4678,0.287397433,31,315,0.177992847
1331,318,370,26,25,650,29.97323077,68.92370583,498.95,-46.3,27,623,0.283076923,4,52,0.172307692
1331,367,337,45,33,1485,11.27220539,111.6611932,1146.4,-569.85,51,1434,0.301010101,12,70,0.214141414
1331,468,275,27,30,810,18.79185185,98.78769463,1057.95,-305.25,28,782,0.303703704,7,62,0.245679012
1331,481,313,26,29,754,5.9066313,104.525488,1209.95,-1304.725,15,739,0.309018568,7,37,0.197612732
1332,146,442,41,34,1394,-1.230918221,113.6517551,1152.125,-515.05,34,1360,0.292682927,13,64,0.202295552
1332,176,274,69,65,4485,-1.602285396,83.50660069,893.075,-860.05,92,4393,0.296098105,21,263.5,0.175696767
1332,212,389,25,25,625,-18.21976,56.04173277,138.375,-533.325,0,625,0.3232,3,12,0.1312
1332,241,359,26,25,650,14.47976923,105.9761591,920.7,-891.325,24,626,0.3,3,12,0.1
1332,263,209,26,25,650,34.40507692,85.64143024,704.325,-301.8,32,618,0.269230769,4,22.5,0.143076923
1332,311,346,55,42,2310,30.7813961,83.13981643,661.75,-589.2,116,2194,0.280519481,14,259.5,0.185281385
1332,314,196,26,26,676,-43.45085059,94.2012235,74.175,-788.25,0,676,0.276627219,5,43.5,0.128698225
1332,347,322,26,25,650,-18.47269231,62.48544051,112.15,-454.1,0,650,0.298461538,3,51,0.178461538
1332,374,299,28,27,756,-29.30066138,75.17925043,67.55,-543.725,0,756,0.325396825,7,34.5,0.167989418
1332,408,288,25,28,700,29.70885714,62.78393023,461.85,-41.175,25,675,0.278571429,3,41,0.135714286
1332,417,241,65,51,3315,13.73642534,101.8556998,1003.75,-924.25,102,3213,0.295022624,22,114.5,0.176168929
1332,457,138,26,29,754,6.567473475,82.10499647,732.275,-472.625,14,740,0.324933687,7,27.5,0.206896552
